Season,Matchday,Player,Wins,Losses,Ties,Pts,MPD,TMP,TCA,PCA,UfPE,OE,QPct,TPA,CAA,PCAA,UfPA,DE,NUfP,QPO,QPD,OPD,FW,FL,3PT,MCW,Rundle,Rundle Rank,League,Branch
93,1,PriorR,1,0,0,2,3,7,5,1.4,1,0.33333333333333,0.83333333333333,4,4,1,0,1,1,1.1666666666667,1.8333333333333,1.3333333333333,0,0,1,0,A Foundry,3,Foundry,WernerD
93,1,PritchardH,1,0,0,2,2,2,1,2,2,0.66666666666667,0.16666666666667,0,0,--,0,0,2,0.83333333333333,0.16666666666667,0.66666666666667,1,0,0,0,D Galaxy Div 2,7,Galaxy,CooperM
93,1,PritchardI,1,0,0,2,2,2,1,2,2,0.66666666666667,0.16666666666667,0,1,0,0,1,2,0.83333333333333,1.1666666666667,1.6666666666667,0,0,0,1,R Garden,10,Garden,CullenJ
93,1,PritchardJ,0,0,1,1,0,4,4,1,0,0,0.66666666666667,4,4,1,0,1,0,0.66666666666667,1.6666666666667,1,0,0,0,0,B Windward,17,Windward,WeiszJ
93,1,PritchardT,0,1,0,0,-2,6,4,1.5,2,0.5,0.66666666666667,8,5,1.6,2,0.33333333333333,0,1.1666666666667,1,0.83333333333333,0,0,1,1,C Garden Div 2,18,Garden,DurantF
93,1,PrittJ,0,1,0,0,-4,1,1,1,1,0.33333333333333,0.16666666666667,5,3,1.6666666666667,3,0.4,-2,0.5,0.56666666666667,0.73333333333333,0,0,0,0,D Isthmus Div 2,32,Isthmus,SiaoV
93,1,ProbstJ,0,1,0,0,-5,0,1,0,0,0,0.16666666666667,5,2,2.5,4,0,-4,0.16666666666667,0.16666666666667,0,0,0,0,0,E Commonwealth Div 2,32,Commonwealth,HurwitzN
93,1,ProbstM,1,0,0,2,2,5,3,1.6666666666667,3,0.6,0.5,3,2,1.5,2,0.5,1,1.1,1,1.1,0,0,1,0,E Plaza Div 2,6,Plaza,ChaneskiJ
93,1,ProcacciniK,0,1,0,0,-2,3,2,1.5,2,0.5,0.33333333333333,5,4,1.25,1,0.75,1,0.83333333333333,1.0833333333333,1.25,0,0,0,0,D Olympic Div 1,25,Olympic,JustmanJ
93,1,ProckA,0,1,0,0,-2,1,1,1,1,0.33333333333333,0.16666666666667,3,2,1.5,2,0.5,-1,0.5,0.66666666666667,0.83333333333333,0,0,0,1,E Cosmos Div 2,24,Cosmos,GrapenthienM
93,1,ProcterL,0,1,0,0,-2,2,3,0.66666666666667,0,0,0.5,4,4,1,0,1,0,0.5,1.5,1,0,0,0,0,R Meadow,18,Meadow,DemorestT
93,1,ProcterR,1,0,0,2,6,6,4,1.5,2,0.5,0.66666666666667,0,0,--,0,0,2,1.1666666666667,0.66666666666667,0.5,1,0,0,0,D Cosmos Div 2,1,Cosmos,MottK
93,1,ProctorD,0,0,1,1,0,7,5,1.4,1,0.33333333333333,0.83333333333333,7,5,1.4,1,0.66666666666667,0,1.1666666666667,1.5,1,0,0,1,0,A Magnolia,10,Magnolia,BaskinJ
93,1,ProctorK,1,0,0,2,3,5,4,1.25,1,0.25,0.66666666666667,2,2,1,1,0.75,0,0.91666666666667,1.4166666666667,1,0,0,0,0,A Continental,3,Continental,SilikovitzH
93,1,ProctorT2,1,0,0,2,5,7,5,1.4,1,0.33333333333333,0.83333333333333,2,2,1,1,0.75,0,1.1666666666667,1.5833333333333,1.0833333333333,0,0,1,0,B Peninsula,3,Peninsula,CohenML
93,1,ProczkoB rad,0,1,0,-1,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,1,0,0,E Zenith Div 1,33,Zenith,GuyR
93,1,ProczkoC,0,0,1,1,0,2,3,0.66666666666667,0,0,0.5,2,2,1,1,0.75,-1,0.5,1.25,0.75,0,0,0,1,C Zenith Div 1,19,Zenith,GuyR
93,1,ProdanovichM,0,0,1,1,0,4,4,1,0,0,0.66666666666667,4,4,1,0,1,0,0.66666666666667,1.6666666666667,1,0,0,0,0,C Serengeti Div 1,13,Serengeti,DugganT
93,1,ProehlB,0,1,0,0,-2,4,4,1,0,0,0.66666666666667,6,4,1.5,2,0.5,-2,0.66666666666667,1.1666666666667,0.5,0,0,0,0,B Canyon,23,Canyon,BurnettH
93,1,ProffittB,0,1,0,0,-2,7,4,1.75,3,0.75,0.66666666666667,9,5,1.8,3,0,0,1.4166666666667,0.66666666666667,0.75,0,0,1,0,A Wilderness,19,Wilderness,MoodyJ
93,1,ProkopJGS,0,1,0,0,-6,2,1,2,2,0.66666666666667,0.16666666666667,8,5,1.6,2,0.33333333333333,0,0.83333333333333,0.5,1,0,0,0,0,B Alpine,26,Alpine,WilliamsN
93,1,ProkoshM,0,1,0,0,-2,4,4,1,0,0,0.66666666666667,6,3,2,4,0.2,-4,0.66666666666667,0.86666666666667,0.2,0,0,0,0,D Canyon Div 2,22,Canyon,RosenbergL2
93,1,PromM,0,1,0,0,-1,3,3,1,1,0.2,0.5,4,3,1.3333333333333,2,0.6,-1,0.7,1.1,0.8,0,0,0,0,D Sequoia Div 2,21,Sequoia,BuiserA
93,1,PropstW,0,1,0,0,-3,1,1,1,1,0.33333333333333,0.16666666666667,4,2,2,3,0.25,-2,0.5,0.41666666666667,0.58333333333333,0,0,0,0,C Highland Div 1,24,Highland,McDowellJ
93,1,ProsB,0,1,0,0,-1,2,2,1,1,0.25,0.33333333333333,3,2,1.5,2,0.5,-1,0.58333333333333,0.83333333333333,0.75,0,0,0,0,E Boardwalk Div 2,21,Boardwalk,GilbertJill
93,1,ProskyM,0,1,0,0,-2,2,2,1,1,0.25,0.33333333333333,4,3,1.3333333333333,2,0.6,-1,0.58333333333333,0.93333333333333,0.85,0,0,0,2,D Boardwalk Div 1,27,Boardwalk,GilbertJill
93,1,ProsserE,0,0,1,1,0,6,5,1.2,0,0,0.83333333333333,6,4,1.5,2,0.5,-2,0.83333333333333,1.3333333333333,0.5,0,0,0,0,A Seneca,17,Seneca,MintzR
93,1,ProtasJ,0,1,0,0,-2,4,3,1.3333333333333,2,0.4,0.5,6,4,1.5,2,0.5,0,0.9,1,0.9,0,0,1,0,C Valley Div 1,19,Valley,HassellH
93,1,ProthroJ,0,1,0,0,-1,7,5,1.4,1,0.33333333333333,0.83333333333333,8,5,1.6,2,0.33333333333333,-1,1.1666666666667,1.1666666666667,0.66666666666667,0,0,1,0,B Bayou,20,Bayou,JungmanN
93,1,ProudfootK,0,1,0,0,-4,1,2,0.5,0,0,0.33333333333333,5,4,1.25,1,0.75,-1,0.33333333333333,1.0833333333333,0.75,0,0,0,0,D Meadow Div 2,28,Meadow,WongC
93,1,ProutyJ,0,1,0,0,-1,3,1,3,3,1,0.16666666666667,4,3,1.3333333333333,2,0.6,1,1.1666666666667,0.76666666666667,1.6,0,0,1,0,D Canyon Div 2,19,Canyon,BurnettH
93,1,ProvenzanoC,0,1,0,0,-1,7,5,1.4,1,0.33333333333333,0.83333333333333,8,5,1.6,2,0.33333333333333,-1,1.1666666666667,1.1666666666667,0.66666666666667,0,0,1,0,A Coastal,17,Coastal,vonHaamK
93,1,ProvenzanoF,0,1,0,0,-1,4,3,1.3333333333333,2,0.4,0.5,5,2,2.5,4,0,-2,0.9,0.5,0.4,0,0,0,1,E Magnolia Div 2,21,Magnolia,YeungL
93,1,ProvenzanoL,0,1,0,-1,-3,0,0,--,0,0,0,3,2,1.5,2,0.5,-2,0,0.5,0.5,0,1,0,0,E Continental Div 2,33,Continental,KeyS
93,1,PrudhommeM,0,1,0,0,-2,3,2,1.5,2,0.5,0.33333333333333,5,4,1.25,1,0.75,1,0.83333333333333,1.0833333333333,1.25,0,0,0,0,C Continental Div 2,19,Continental,HechtR
93,1,Pruett-BarnettJ,0,1,0,0,-2,5,4,1.25,1,0.25,0.66666666666667,7,5,1.4,1,0.66666666666667,0,0.91666666666667,1.3333333333333,0.91666666666667,0,0,1,1,A Aurora,26,Aurora,MyersA
93,1,PruettC,0,1,0,0,-2,2,2,1,1,0.25,0.33333333333333,4,4,1,0,1,1,0.58333333333333,1.3333333333333,1.25,0,0,0,1,B Orbital,24,Orbital,GoodmanDL
93,1,PruettC2,0,1,0,0,-3,3,2,1.5,2,0.5,0.33333333333333,6,4,1.5,2,0.5,0,0.83333333333333,0.83333333333333,1,0,0,1,1,E Tidewater Div 1,25,Tidewater,MatthewsP
93,1,PruittN,0,1,0,0,-2,0,1,0,0,0,0.16666666666667,2,2,1,1,0.75,-1,0.16666666666667,0.91666666666667,0.75,0,0,0,0,E Monolith Div 1,26,Monolith,McIlroyD
93,1,PrunierM,0,1,0,0,-1,2,2,1,1,0.25,0.33333333333333,3,1,3,3,0,-2,0.58333333333333,0.33333333333333,0.25,0,0,0,1,E Pioneer Div 2,21,Pioneer,NiblettA
93,1,PrusaA,0,1,0,0,-6,0,0,--,0,0,0,6,3,2,4,0.2,-4,0,0.2,0.2,0,0,0,1,E Union Div 1,35,Union,HickmanE
93,1,PrusakD,0,1,0,0,-3,6,5,1.2,0,0,0.83333333333333,9,5,1.8,3,0,-3,0.83333333333333,0.83333333333333,0,0,0,0,0,A Central,21,Central,Fettweis
93,1,PrussC,0,1,0,0,-2,4,4,1,0,0,0.66666666666667,6,5,1.2,0,1,0,0.66666666666667,1.6666666666667,1,0,0,0,0,A Magnolia,19,Magnolia,WilesB
93,1,PruzanJ,0,0,1,1,0,3,3,1,1,0.2,0.5,3,3,1,1,0.8,0,0.7,1.3,1,0,0,0,0,C Citadel Div 1,18,Citadel,BernsL
93,1,PruzanT,1,0,0,2,2,8,5,1.6,2,0.66666666666667,0.83333333333333,6,3,2,4,0.2,-2,1.5,1.0333333333333,0.86666666666667,0,0,1,0,B Delta,8,Delta,PollackN
93,1,PryorB,1,0,0,2,5,7,4,1.75,3,0.75,0.66666666666667,2,1,2,2,0.33333333333333,1,1.4166666666667,1,1.0833333333333,0,0,1,0,B Magnolia,7,Magnolia,Grayt
93,1,PryorD,1,0,0,2,3,6,5,1.2,0,0,0.83333333333333,3,2,1.5,2,0.5,-2,0.83333333333333,1.3333333333333,0.5,0,0,0,0,D Commonwealth Div 2,5,Commonwealth,LasL
93,1,PryorJ,0,1,0,0,-6,1,1,1,1,0.33333333333333,0.16666666666667,7,5,1.4,1,0.66666666666667,0,0.5,0.83333333333333,1,0,0,0,0,E Serengeti Div 3,23,Serengeti,CantorN
93,1,PrysantM,1,0,0,2,1,6,5,1.2,0,0,0.83333333333333,5,4,1.25,1,0.75,-1,0.83333333333333,1.5833333333333,0.75,0,0,0,0,B River,10,River,PrysantM
93,1,PrystowskyD,1,0,0,2,4,6,5,1.2,0,0,0.83333333333333,2,3,0.66666666666667,0,1,0,0.83333333333333,1.8333333333333,1,0,0,0,0,B Ravenna,4,Ravenna,AshtonM
93,1,PrywesN,0,1,0,0,-2,3,2,1.5,2,0.5,0.33333333333333,5,3,1.6666666666667,3,0.4,-1,0.83333333333333,0.73333333333333,0.9,0,0,0,1,C Patagonia Div 1,20,Patagonia,DAddarioD
93,1,PrzytyckiP,0,1,0,0,-4,1,2,0.5,0,0,0.33333333333333,5,4,1.25,1,0.75,-1,0.33333333333333,1.0833333333333,0.75,0,0,0,0,C Orange Div 1,23,Orange,YoungEY
93,1,PsotkaJ,0,1,0,0,-2,0,0,--,0,0,0,2,2,1,1,0.75,-1,0,0.75,0.75,0,0,0,0,D Seneca Div 2,24,Seneca,JaffeK
93,1,Puente-DouglassA,0,0,1,1,0,3,3,1,1,0.2,0.5,3,2,1.5,2,0.5,-1,0.7,1,0.7,0,0,0,0,D Orange Div 2,22,Orange,AhnM
93,1,PuffK,0,0,1,1,0,3,2,1.5,2,0.5,0.33333333333333,3,3,1,1,0.8,1,0.83333333333333,1.1333333333333,1.3,0,0,0,1,D Blue Div 1,16,Blue,LeungT
93,1,PughD,1,0,0,2,3,3,3,1,1,0.2,0.5,0,0,--,0,0,1,0.7,0.5,0.2,0,0,0,0,E Piedmont Div 1,6,Piedmont,RafalA
93,1,PughG,0,1,0,0,-3,3,3,1,1,0.2,0.5,6,3,2,4,0.2,-3,0.7,0.7,0.4,0,0,0,0,C Wilderness Div 2,20,Wilderness,HauserME
93,1,PughJ,0,1,0,0,-2,3,2,1.5,2,0.5,0.33333333333333,5,4,1.25,1,0.75,1,0.83333333333333,1.0833333333333,1.25,0,0,0,0,C Archipelago Div 2,20,Archipelago,PorterR
93,1,PughL,0,0,1,1,0,8,5,1.6,2,0.66666666666667,0.83333333333333,8,5,1.6,2,0.33333333333333,0,1.5,1.1666666666667,1,0,0,1,0,A Veldt,13,Veldt,HaspelD
93,1,PuglisiR,0,0,1,1,0,0,1,0,0,0,0.16666666666667,0,0,--,0,0,0,0.16666666666667,0.16666666666667,0,0,0,0,1,E Seaboard Div 2,21,Seaboard,PaulkD
93,1,PukosR,0,1,0,0,-3,4,3,1.3333333333333,2,0.4,0.5,7,5,1.4,1,0.66666666666667,1,0.9,1.1666666666667,1.0666666666667,0,0,1,0,D Zephyr Div 1,26,Zephyr,LuK
93,1,PulaE,0,1,0,0,-1,1,1,1,1,0.33333333333333,0.16666666666667,2,3,0.66666666666667,0,1,1,0.5,1.1666666666667,1.3333333333333,0,0,0,1,E River Div 2,27,River,PrysantM
93,1,PulaskiT,1,0,0,2,6,6,4,1.5,2,0.5,0.66666666666667,0,0,--,0,0,2,1.1666666666667,0.66666666666667,0.5,0,0,1,0,E Magnolia Div 1,2,Magnolia,WilliamsK
93,1,PulecB,1,0,0,2,1,3,2,1.5,2,0.5,0.33333333333333,2,1,2,2,0.33333333333333,0,0.83333333333333,0.66666666666667,0.83333333333333,0,0,0,1,E Monolith Div 2,12,Monolith,PopeT
93,1,PuljuA,1,0,0,2,5,9,5,1.8,3,1,0.83333333333333,4,3,1.3333333333333,2,0.6,1,1.8333333333333,1.4333333333333,1.6,0,0,1,0,A Sierra,1,Sierra,NagorskyM
93,1,PulleyK2,0,1,0,0,-2,3,3,1,1,0.2,0.5,5,4,1.25,1,0.75,0,0.7,1.25,0.95,0,0,0,1,D Glacier Div 2,25,Glacier,DiGeorgeL
93,1,PullingW,0,1,0,0,-1,0,1,0,0,0,0.16666666666667,1,1,1,1,0.66666666666667,-1,0.16666666666667,0.83333333333333,0.66666666666667,0,0,0,1,E Rubicon Div 1,26,Rubicon,ChandrasekharS
93,1,PullJ Jeyallen,0,1,0,0,-2,2,2,1,1,0.25,0.33333333333333,4,3,1.3333333333333,2,0.6,-1,0.58333333333333,0.93333333333333,0.85,0,0,0,0,D Palisade Div 1,28,Palisade,HorwitzJ
93,1,PulvinoR,0,1,0,0,-1,1,2,0.5,0,0,0.33333333333333,2,1,2,2,0.33333333333333,-2,0.33333333333333,0.66666666666667,0.33333333333333,0,0,0,2,E Maelstrom Div 1,24,Maelstrom,AhernC
93,1,PumaD,1,0,0,2,3,7,4,1.75,3,0.75,0.66666666666667,4,4,1,0,1,3,1.4166666666667,1.6666666666667,1.75,0,0,1,0,A Maritime,8,Maritime,BoreckiM
93,1,PumphreyM,0,1,0,0,-2,6,5,1.2,0,0,0.83333333333333,8,5,1.6,2,0.33333333333333,-2,0.83333333333333,1.1666666666667,0.33333333333333,0,0,0,0,A Polaris,18,Polaris,BeardsleyP
93,1,PurcellC,1,0,0,2,3,5,4,1.25,1,0.25,0.66666666666667,2,3,0.66666666666667,0,1,1,0.91666666666667,1.6666666666667,1.25,0,0,0,0,A Typhoon,8,Typhoon,WilsonG2
93,1,PurcellD,1,0,0,2,3,3,3,1,1,0.2,0.5,0,0,--,0,0,1,0.7,0.5,0.2,0,0,0,0,D Zenith Div 1,11,Zenith,MercureT
93,1,PurcellEm,1,0,0,2,1,2,2,1,1,0.25,0.33333333333333,1,1,1,1,0.66666666666667,0,0.58333333333333,1,0.91666666666667,0,0,0,0,C Canyon Div 1,14,Canyon,RosenbergL2
93,1,PurcellJ,0,1,0,0,-3,4,3,1.3333333333333,2,0.4,0.5,7,4,1.75,3,0.25,-1,0.9,0.75,0.65,0,0,1,0,A Galaxy,27,Galaxy,DoneganJ
93,1,PurcellN,0,1,0,0,-2,6,5,1.2,0,0,0.83333333333333,8,5,1.6,2,0.33333333333333,-2,0.83333333333333,1.1666666666667,0.33333333333333,0,0,0,0,A Ravenna,22,Ravenna,BlomE
93,1,PurcellS,1,0,0,2,1,4,3,1.3333333333333,2,0.4,0.5,3,2,1.5,2,0.5,0,0.9,1,0.9,0,0,1,1,E Highland Div 1,12,Highland,SizemoreM
93,1,PurdyH,0,1,0,0,-2,1,2,0.5,0,0,0.33333333333333,3,3,1,1,0.8,-1,0.33333333333333,1.1333333333333,0.8,0,0,0,0,C Xanadu Div 2,27,Xanadu,OlsonM
93,1,PurdyK,1,0,0,2,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,1,0,0,0,E Canyon Div 1,15,Canyon,RosenbergL2
93,1,PurdyM,0,1,0,0,-1,5,4,1.25,1,0.25,0.66666666666667,6,4,1.5,2,0.5,-1,0.91666666666667,1.1666666666667,0.75,0,0,0,0,D Canyon Div 2,18,Canyon,RosenbergL2
93,1,PurdyM2,1,0,0,2,2,5,3,1.6666666666667,3,0.6,0.5,3,2,1.5,2,0.5,1,1.1,1,1.1,0,0,1,0,D Pacific Div 2,4,Pacific,MuellerP
93,1,PurtellG,1,0,0,2,2,3,2,1.5,2,0.5,0.33333333333333,1,2,0.5,0,1,2,0.83333333333333,1.3333333333333,1.5,0,0,0,1,D Prairie Div 2,9,Prairie,GreeneJ
93,1,PurvesJ,0,0,1,1,0,4,4,1,0,0,0.66666666666667,4,4,1,0,1,0,0.66666666666667,1.6666666666667,1,0,0,0,1,C Keystone Div 1,13,Keystone,WrightK
93,1,PurvisA,1,0,0,2,3,7,5,1.4,1,0.33333333333333,0.83333333333333,4,4,1,0,1,1,1.1666666666667,1.8333333333333,1.3333333333333,0,0,1,0,A Junction,4,Junction,WeintraubR
93,1,PurvisS,0,0,1,1,0,2,3,0.66666666666667,0,0,0.5,2,3,0.66666666666667,0,1,0,0.5,1.5,1,0,0,0,0,D Horizon Div 2,18,Horizon,DimitriCRob
93,1,PurvisT,1,0,0,2,1,3,3,1,1,0.2,0.5,2,1,2,2,0.33333333333333,-1,0.7,0.83333333333333,0.53333333333333,0,0,0,0,E Junction Div 1,14,Junction,WeintraubR
93,1,PusateriT,1,0,0,2,4,6,5,1.2,0,0,0.83333333333333,2,2,1,1,0.75,-1,0.83333333333333,1.5833333333333,0.75,0,0,0,1,C Sierra Div 2,3,Sierra,FelsenheldD
93,1,PutmanS,1,0,0,2,3,6,4,1.5,2,0.5,0.66666666666667,3,3,1,1,0.8,1,1.1666666666667,1.4666666666667,1.3,0,0,1,0,C Nebula Div 2,2,Nebula,PutmanS
93,1,PutmanSS,0,0,1,1,0,2,1,2,2,0.66666666666667,0.16666666666667,2,3,0.66666666666667,0,1,2,0.83333333333333,1.1666666666667,1.6666666666667,0,0,0,0,C Nebula Div 2,12,Nebula,PutmanS
93,1,PutnamJ,0,1,0,0,-4,2,2,1,1,0.25,0.33333333333333,6,4,1.5,2,0.5,-1,0.58333333333333,0.83333333333333,0.75,0,0,0,0,C Lyceum Div 1,24,Lyceum,LipkinS
93,1,PutnamK,0,0,1,1,0,6,4,1.5,2,0.5,0.66666666666667,6,4,1.5,2,0.5,0,1.1666666666667,1.1666666666667,1,0,0,1,1,C Rubicon Div 1,13,Rubicon,BloomA
93,1,PuvanenN,0,1,0,0,-3,1,1,1,1,0.33333333333333,0.16666666666667,4,3,1.3333333333333,2,0.6,-1,0.5,0.76666666666667,0.93333333333333,0,0,0,0,D Isthmus Div 1,32,Isthmus,CavdarM
93,1,PyleA,1,0,0,2,1,5,4,1.25,1,0.25,0.66666666666667,4,3,1.3333333333333,2,0.6,-1,0.91666666666667,1.2666666666667,0.85,0,0,0,1,C Evergreen Div 2,12,Evergreen,BlishS
93,1,PyleJ,1,0,0,2,4,5,4,1.25,1,0.25,0.66666666666667,1,2,0.5,0,1,1,0.91666666666667,1.6666666666667,1.25,0,0,1,0,C Evergreen Div 2,6,Evergreen,BlishS
93,1,PyneM,1,0,0,2,2,4,2,2,3,0.75,0.33333333333333,2,1,2,2,0.33333333333333,1,1.0833333333333,0.66666666666667,1.0833333333333,0,0,0,0,R Seneca,11,Seneca,OlsonC
93,1,PysnoN,0,0,1,1,0,7,5,1.4,1,0.33333333333333,0.83333333333333,7,5,1.4,1,0.66666666666667,0,1.1666666666667,1.5,1,0,0,1,0,B Serengeti,14,Serengeti,DugganT
93,1,PálsdóttirA,0,1,0,0,-3,3,2,1.5,2,0.5,0.33333333333333,6,4,1.5,2,0.5,0,0.83333333333333,0.83333333333333,1,0,0,0,1,E Citadel Div 1,28,Citadel,BrennerN
93,1,QadirS,0,1,0,0,-3,0,1,0,0,0,0.16666666666667,3,2,1.5,2,0.5,-2,0.16666666666667,0.66666666666667,0.5,0,0,0,0,E Elysium Div 1,33,Elysium,ShiL
93,1,QawasmehR,0,1,0,0,-5,0,0,--,0,0,0,5,3,1.6666666666667,3,0.4,-3,0,0.4,0.4,0,0,0,0,E Cosmos Div 1,30,Cosmos,WhitakerM
93,1,QinD,0,1,0,0,-1,5,4,1.25,1,0.25,0.66666666666667,6,5,1.2,0,1,1,0.91666666666667,1.6666666666667,1.25,0,0,1,0,C Keystone Div 2,15,Keystone,OremusJ
93,1,QingL,0,0,1,1,0,7,5,1.4,1,0.33333333333333,0.83333333333333,7,5,1.4,1,0.66666666666667,0,1.1666666666667,1.5,1,0,0,1,0,C Canyon Div 2,13,Canyon,SchwartzJL
93,1,QuackenbushJ,1,0,0,2,3,5,3,1.6666666666667,3,0.6,0.5,2,3,0.66666666666667,0,1,3,1.1,1.5,1.6,0,0,1,0,C Utopia Div 2,7,Utopia,YoungRS
93,1,QuailJ,1,0,0,2,5,9,6,1.5,0,0,1,4,4,1,0,1,0,1,2,1,0,0,1,0,A Frontier,3,Frontier,BarkerC
93,1,QuaintanceK,1,0,0,2,1,1,1,1,1,0.33333333333333,0.16666666666667,0,0,--,0,0,1,0.5,0.16666666666667,0.33333333333333,0,0,0,0,E Glacier Div 2,11,Glacier,SmithRV
93,1,QualeyC,1,0,0,2,3,6,5,1.2,0,0,0.83333333333333,3,3,1,1,0.8,-1,0.83333333333333,1.6333333333333,0.8,0,0,0,0,A Juniper,6,Juniper,GreeneK
93,1,QuamJ,0,1,0,-1,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,1,0,0,R Juniper,25,Juniper,NolanP
93,1,QuandtD,0,0,1,1,0,3,3,1,1,0.2,0.5,3,2,1.5,2,0.5,-1,0.7,1,0.7,0,0,0,0,D Sakura Div 2,17,Sakura,PelanA
93,1,QuandtK,1,0,0,2,3,3,2,1.5,2,0.5,0.33333333333333,0,1,0,0,1,2,0.83333333333333,1.3333333333333,1.5,0,0,0,0,E Sakura Div 2,6,Sakura,PelanA
93,1,QuangT,0,1,0,0,-2,5,4,1.25,1,0.25,0.66666666666667,7,5,1.4,1,0.66666666666667,0,0.91666666666667,1.3333333333333,0.91666666666667,0,0,1,0,D Canyon Div 1,23,Canyon,LovejoyA
93,1,QuanM19,0,1,0,0,-3,2,2,1,1,0.25,0.33333333333333,5,4,1.25,1,0.75,0,0.58333333333333,1.0833333333333,1,0,0,0,1,E Continental Div 2,26,Continental,BertelliE
93,1,QuartnerM,0,0,1,1,0,2,2,1,1,0.25,0.33333333333333,2,1,2,2,0.33333333333333,-1,0.58333333333333,0.66666666666667,0.58333333333333,0,0,0,1,E Highland Div 1,20,Highland,SizemoreM
93,1,Quay-de la ValleeH,1,0,0,2,4,7,4,1.75,3,0.75,0.66666666666667,3,3,1,1,0.8,2,1.4166666666667,1.4666666666667,1.55,0,0,1,0,C Horizon Div 2,3,Horizon,BlakemoreJ
93,1,QuayZ,0,1,0,0,-1,1,1,1,1,0.33333333333333,0.16666666666667,2,1,2,2,0.33333333333333,-1,0.5,0.5,0.66666666666667,0,0,0,0,E Horizon Div 2,18,Horizon,BlakemoreJ
93,1,QuealyK,0,1,0,0,-3,0,1,0,0,0,0.16666666666667,3,2,1.5,2,0.5,-2,0.16666666666667,0.66666666666667,0.5,0,0,0,0,D Nova Div 2,30,Nova,KushnerAB
93,1,QueenJ,1,0,0,2,3,3,3,1,1,0.2,0.5,0,1,0,0,1,1,0.7,1.5,1.2,0,0,0,1,D Tidewater Div 1,8,Tidewater,MatthewsP
93,1,QueenM,0,1,0,-1,-2,0,0,--,0,0,0,2,1,2,2,0.33333333333333,-2,0,0.33333333333333,0.33333333333333,0,1,0,0,E Tidewater Div 1,31,Tidewater,ColeS
93,1,QuesnelleA,0,1,0,0,-1,5,4,1.25,1,0.25,0.66666666666667,6,5,1.2,0,1,1,0.91666666666667,1.6666666666667,1.25,0,0,0,1,A Sequoia,17,Sequoia,QuesnelleL
93,1,QuesnelleL,0,1,0,0,-1,6,5,1.2,0,0,0.83333333333333,7,5,1.4,1,0.66666666666667,-1,0.83333333333333,1.5,0.66666666666667,0,0,0,1,A Sequoia,16,Sequoia,QuesnelleL
93,1,QuiatM,1,0,0,2,2,3,2,1.5,2,0.5,0.33333333333333,1,2,0.5,0,1,2,0.83333333333333,1.3333333333333,1.5,0,0,0,1,E Sugarloaf Div 1,5,Sugarloaf,PlatzS
93,1,QuigleyE,0,0,1,1,0,3,3,1,1,0.2,0.5,3,2,1.5,2,0.5,-1,0.7,1,0.7,0,0,0,1,C Central Div 2,12,Central,QuigleyE
93,1,QuigleyM2,0,1,0,0,-6,1,1,1,1,0.33333333333333,0.16666666666667,7,4,1.75,3,0.25,-2,0.5,0.41666666666667,0.58333333333333,0,0,0,0,R Boardwalk,24,Boardwalk,KinyakJR
93,1,QuigleyTJ,1,0,0,2,3,7,5,1.4,1,0.33333333333333,0.83333333333333,4,2,2,3,0.25,-2,1.1666666666667,1.0833333333333,0.58333333333333,0,0,1,0,B Atlantic,5,Atlantic,RyanB
93,1,QuillenH,1,0,0,2,4,9,5,1.8,3,1,0.83333333333333,5,4,1.25,1,0.75,2,1.8333333333333,1.5833333333333,1.75,0,0,1,0,R Frontier,5,Frontier,BarkerC
93,1,QuimbyC,1,0,0,2,3,5,3,1.6666666666667,3,0.6,0.5,2,1,2,2,0.33333333333333,1,1.1,0.83333333333333,0.93333333333333,0,0,1,1,R Zenith,5,Zenith,KronerS
93,1,QuindlenA,0,0,1,1,0,8,5,1.6,2,0.66666666666667,0.83333333333333,8,5,1.6,2,0.33333333333333,0,1.5,1.1666666666667,1,0,0,1,0,B Archipelago,13,Archipelago,TipperB
93,1,QuinlanK,0,1,0,0,-4,5,4,1.25,1,0.25,0.66666666666667,9,6,1.5,0,0,1,0.91666666666667,0.66666666666667,0.25,0,0,1,0,A Mesa,24,Mesa,ThombleyP
93,1,QuinnA,0,1,0,0,-1,5,4,1.25,1,0.25,0.66666666666667,6,5,1.2,0,1,1,0.91666666666667,1.6666666666667,1.25,0,0,1,0,A Horizon,18,Horizon,GrayI
93,1,QuinnB,0,1,0,0,-1,0,1,0,0,0,0.16666666666667,1,2,0.5,0,1,0,0.16666666666667,1.1666666666667,1,0,0,0,0,E Palisade Div 2,19,Palisade,QuinnC9
93,1,QuinnC3,0,0,1,1,0,4,4,1,0,0,0.66666666666667,4,4,1,0,1,0,0.66666666666667,1.6666666666667,1,0,0,0,0,C Olympic Div 2,14,Olympic,ArsenaultJ
93,1,QuinnC9,0,1,0,0,-1,6,4,1.5,2,0.5,0.66666666666667,7,5,1.4,1,0.66666666666667,1,1.1666666666667,1.3333333333333,1.1666666666667,0,0,1,1,B Palisade,20,Palisade,QuinnC9
93,1,QuinnE2,1,0,0,2,4,5,4,1.25,1,0.25,0.66666666666667,1,2,0.5,0,1,1,0.91666666666667,1.6666666666667,1.25,0,0,1,0,E Palisade Div 2,5,Palisade,QuinnC9
