season,rundle,league,div
92,D,Rainforest,2
92,E,Rainforest,1
92,E,Rainforest,2
92,R,Rainforest,0
92,A,Ravenna,0
92,B,Ravenna,0
92,C,Ravenna,1
92,C,Ravenna,2
92,D,Ravenna,1
92,D,Ravenna,2
92,E,Ravenna,1
92,E,Ravenna,2
92,A,River,0
92,B,River,0
92,C,River,1
92,C,River,2
92,D,River,1
92,D,River,2
92,E,River,1
92,E,River,2
92,R,River,0
92,A,Riviera,0
92,B,Riviera,0
92,C,Riviera,1
92,C,Riviera,2
92,D,Riviera,1
92,D,Riviera,2
92,E,Riviera,1
92,E,Riviera,2
92,A,Rubicon,0
92,B,Rubicon,0
92,C,Rubicon,1
92,C,Rubicon,2
92,D,Rubicon,1
92,D,Rubicon,2
92,E,Rubicon,1
92,E,Rubicon,2
92,R,Rubicon,0
92,A,Sakura,0
92,B,Sakura,0
92,C,Sakura,1
92,C,Sakura,2
92,D,Sakura,1
92,D,Sakura,2
92,E,Sakura,1
92,E,Sakura,2
92,R,Sakura,0
92,A,Savanna,0
92,B,Savanna,0
92,C,Savanna,1
92,C,Savanna,2
92,D,Savanna,1
92,D,Savanna,2
92,E,Savanna,1
92,E,Savanna,2
92,R,Savanna,0
92,A,Seaboard,0
92,B,Seaboard,0
92,C,Seaboard,1
92,C,Seaboard,2
92,D,Seaboard,1
92,D,Seaboard,2
92,E,Seaboard,1
92,E,Seaboard,2
92,R,Seaboard,0
92,A,Seneca,0
92,B,Seneca,0
92,C,Seneca,1
92,C,Seneca,2
92,D,Seneca,1
92,D,Seneca,2
92,E,Seneca,1
92,E,Seneca,2
92,R,Seneca,0
92,A,Sequoia,0
92,B,Sequoia,0
92,C,Sequoia,1
92,C,Sequoia,2
92,D,Sequoia,1
92,D,Sequoia,2
92,E,Sequoia,1
92,E,Sequoia,2
92,A,Serengeti,0
92,B,Serengeti,0
92,C,Serengeti,1
92,C,Serengeti,2
92,D,Serengeti,1
92,D,Serengeti,2
92,E,Serengeti,1
92,E,Serengeti,2
92,E,Serengeti,3
92,R,Serengeti,0
92,A,Sierra,0
92,B,Sierra,0
92,C,Sierra,1
92,C,Sierra,2
92,D,Sierra,1
92,D,Sierra,2
92,E,Sierra,1
92,E,Sierra,2
92,R,Sierra,0
92,A,Skyline,0
92,B,Skyline,0
92,C,Skyline,1
92,C,Skyline,2
92,D,Skyline,1
92,D,Skyline,2
92,E,Skyline,1
92,E,Skyline,2
92,R,Skyline,0
92,A,Spring,0
92,B,Spring,0
92,C,Spring,1
92,C,Spring,2
92,D,Spring,1
92,D,Spring,2
92,E,Spring,1
92,E,Spring,2
92,R,Spring,0
92,A,Sugarloaf,0
92,B,Sugarloaf,0
92,C,Sugarloaf,1
92,C,Sugarloaf,2
92,D,Sugarloaf,1
92,D,Sugarloaf,2
92,E,Sugarloaf,1
92,E,Sugarloaf,2
92,R,Sugarloaf,0
92,A,Summit,0
92,B,Summit,0
92,C,Summit,1
92,C,Summit,2
92,D,Summit,1
92,D,Summit,2
92,E,Summit,1
92,E,Summit,2
92,A,Sunrise,0
92,B,Sunrise,0
92,C,Sunrise,1
92,C,Sunrise,2
92,D,Sunrise,1
92,D,Sunrise,2
92,E,Sunrise,1
92,E,Sunrise,2
92,R,Sunrise,0
92,A,Taiga,0
92,B,Taiga,0
92,C,Taiga,1
92,C,Taiga,2
92,D,Taiga,1
92,D,Taiga,2
92,E,Taiga,1
92,E,Taiga,2
92,R,Taiga,0
92,A,Tidewater,0
92,B,Tidewater,0
92,C,Tidewater,1
92,C,Tidewater,2
92,D,Tidewater,1
92,D,Tidewater,2
92,E,Tidewater,1
92,E,Tidewater,2
92,R,Tidewater,0
92,A,Tundra,0
92,B,Tundra,0
92,C,Tundra,1
92,C,Tundra,2
92,D,Tundra,1
92,D,Tundra,2
92,E,Tundra,1
92,E,Tundra,2
92,R,Tundra,0
92,A,Typhoon,0
92,B,Typhoon,0
92,C,Typhoon,1
92,C,Typhoon,2
92,D,Typhoon,1
92,D,Typhoon,2
92,E,Typhoon,1
92,E,Typhoon,2
92,R,Typhoon,0
92,A,Union,0
92,B,Union,0
92,C,Union,1
92,C,Union,2
92,D,Union,1
92,D,Union,2
92,E,Union,1
92,E,Union,2
92,R,Union,0
92,A,Utopia,0
92,B,Utopia,0
92,C,Utopia,1
92,C,Utopia,2
92,D,Utopia,1
92,D,Utopia,2
92,E,Utopia,1
92,E,Utopia,2
92,E,Utopia,3
92,R,Utopia,0
92,A,Valhalla,0
92,B,Valhalla,0
92,C,Valhalla,1
92,C,Valhalla,2
92,D,Valhalla,1
92,D,Valhalla,2
92,E,Valhalla,1
92,E,Valhalla,2
92,A,Valley,0
92,B,Valley,0
92,C,Valley,1
92,C,Valley,2
92,D,Valley,1
92,D,Valley,2
92,E,Valley,1
92,E,Valley,2
92,R,Valley,0
92,A,Veldt,0
92,B,Veldt,0
92,C,Veldt,1
92,C,Veldt,2
92,D,Veldt,1
92,D,Veldt,2
92,E,Veldt,1
92,E,Veldt,2
92,A,Village,0
92,B,Village,0
92,C,Village,1
92,C,Village,2
92,D,Village,1
92,D,Village,2
92,E,Village,1
92,E,Village,2
92,R,Village,0
92,A,Wilderness,0
92,B,Wilderness,0
92,C,Wilderness,1
92,C,Wilderness,2
92,D,Wilderness,1
92,D,Wilderness,2
92,E,Wilderness,1
92,E,Wilderness,2
92,R,Wilderness,0
92,A,Windward,0
92,B,Windward,0
92,C,Windward,1
92,C,Windward,2
92,D,Windward,1
92,D,Windward,2
92,E,Windward,1
92,E,Windward,2
92,R,Windward,0
92,A,Woodlands,0
92,B,Woodlands,0
92,C,Woodlands,1
92,C,Woodlands,2
92,D,Woodlands,1
92,D,Woodlands,2
92,E,Woodlands,1
92,E,Woodlands,2
92,R,Woodlands,0
92,A,Xanadu,0
92,B,Xanadu,0
92,C,Xanadu,1
92,C,Xanadu,2
92,D,Xanadu,1
92,D,Xanadu,2
92,E,Xanadu,1
92,E,Xanadu,2
92,A,Yukon,0
92,B,Yukon,0
92,C,Yukon,1
92,C,Yukon,2
92,D,Yukon,1
92,D,Yukon,2
92,E,Yukon,1
92,E,Yukon,2
92,R,Yukon,0
92,A,Zenith,0
92,B,Zenith,0
92,C,Zenith,1
92,C,Zenith,2
92,D,Zenith,1
92,D,Zenith,2
92,E,Zenith,1
92,E,Zenith,2
92,R,Zenith,0
92,A,Zephyr,0
92,B,Zephyr,0
92,C,Zephyr,1
92,C,Zephyr,2
92,D,Zephyr,1
92,D,Zephyr,2
92,E,Zephyr,1
92,E,Zephyr,2
93,A,Alpine,0
93,B,Alpine,0
93,C,Alpine,1
93,C,Alpine,2
93,D,Alpine,1
93,D,Alpine,2
93,E,Alpine,1
93,E,Alpine,2
93,R,Alpine,0
93,A,Arcadia,0
93,B,Arcadia,0
93,C,Arcadia,1
93,C,Arcadia,2
93,D,Arcadia,1
93,D,Arcadia,2
93,E,Arcadia,1
93,E,Arcadia,2
93,R,Arcadia,0
93,A,Archipelago,0
93,B,Archipelago,0
93,C,Archipelago,1
93,C,Archipelago,2
93,D,Archipelago,1
93,D,Archipelago,2
93,E,Archipelago,1
93,E,Archipelago,2
93,R,Archipelago,0
93,A,Atlantic,0
93,B,Atlantic,0
93,C,Atlantic,1
93,C,Atlantic,2
93,D,Atlantic,1
93,D,Atlantic,2
93,E,Atlantic,1
93,E,Atlantic,2
93,A,Aurora,0
93,B,Aurora,0
93,C,Aurora,1
93,C,Aurora,2
93,D,Aurora,1
93,D,Aurora,2
93,E,Aurora,1
93,E,Aurora,2
93,R,Aurora,0
93,A,Badlands,0
93,B,Badlands,0
93,C,Badlands,1
93,C,Badlands,2
93,D,Badlands,1
93,D,Badlands,2
93,E,Badlands,1
93,E,Badlands,2
93,A,Bayou,0
93,B,Bayou,0
93,C,Bayou,1
93,C,Bayou,2
93,D,Bayou,1
93,D,Bayou,2
93,E,Bayou,1
93,E,Bayou,2
93,R,Bayou,0
93,A,Blue,0
93,B,Blue,0
93,C,Blue,1
93,C,Blue,2
93,D,Blue,1
93,D,Blue,2
93,E,Blue,1
93,E,Blue,2
93,R,Blue,0
93,A,Boardwalk,0
93,B,Boardwalk,0
93,C,Boardwalk,1
93,C,Boardwalk,2
93,D,Boardwalk,1
93,D,Boardwalk,2
93,E,Boardwalk,1
93,E,Boardwalk,2
93,R,Boardwalk,0
93,A,Canyon,0
93,B,Canyon,0
93,C,Canyon,1
93,C,Canyon,2
93,D,Canyon,1
93,D,Canyon,2
93,E,Canyon,1
93,E,Canyon,2
93,R,Canyon,0
93,A,Cascade,0
93,B,Cascade,0
93,C,Cascade,1
93,C,Cascade,2
93,D,Cascade,1
93,D,Cascade,2
93,E,Cascade,1
93,E,Cascade,2
93,R,Cascade,0
93,A,Centennial,0
93,B,Centennial,0
93,C,Centennial,1
93,C,Centennial,2
93,D,Centennial,1
93,D,Centennial,2
93,E,Centennial,1
93,E,Centennial,2
93,R,Centennial,0
93,A,Central,0
93,B,Central,0
93,C,Central,1
93,C,Central,2
93,D,Central,1
93,D,Central,2
93,E,Central,1
93,E,Central,2
93,R,Central,0
93,A,Citadel,0
93,B,Citadel,0
93,C,Citadel,1
93,C,Citadel,2
93,D,Citadel,1
93,D,Citadel,2
93,E,Citadel,1
93,E,Citadel,2
93,R,Citadel,0
93,A,Coastal,0
93,B,Coastal,0
93,C,Coastal,1
93,C,Coastal,2
93,D,Coastal,1
93,D,Coastal,2
93,E,Coastal,1
93,E,Coastal,2
93,A,Commonwealth,0
93,B,Commonwealth,0
93,C,Commonwealth,1
93,C,Commonwealth,2
93,D,Commonwealth,1
93,D,Commonwealth,2
93,E,Commonwealth,1
93,E,Commonwealth,2
93,A,Continental,0
93,B,Continental,0
93,C,Continental,1
93,C,Continental,2
93,D,Continental,1
93,D,Continental,2
93,E,Continental,1
93,E,Continental,2
93,A,Corridor,0
93,B,Corridor,0
93,C,Corridor,1
93,C,Corridor,2
93,D,Corridor,1
93,D,Corridor,2
93,E,Corridor,1
93,E,Corridor,2
93,A,Cosmos,0
93,B,Cosmos,0
93,C,Cosmos,1
93,C,Cosmos,2
93,D,Cosmos,1
93,D,Cosmos,2
93,E,Cosmos,1
93,E,Cosmos,2
93,A,Delta,0
93,B,Delta,0
93,C,Delta,1
93,C,Delta,2
93,D,Delta,1
93,D,Delta,2
93,E,Delta,1
93,E,Delta,2
93,R,Delta,0
93,A,Denali,0
93,B,Denali,0
93,C,Denali,1
93,C,Denali,2
93,D,Denali,1
93,D,Denali,2
93,E,Denali,1
93,E,Denali,2
93,R,Denali,0
93,A,Elysium,0
93,B,Elysium,0
93,C,Elysium,1
93,C,Elysium,2
93,D,Elysium,1
93,D,Elysium,2
93,E,Elysium,1
93,E,Elysium,2
93,R,Elysium,0
93,A,Evergreen,0
93,B,Evergreen,0
93,C,Evergreen,1
93,C,Evergreen,2
93,D,Evergreen,1
93,D,Evergreen,2
93,E,Evergreen,1
93,E,Evergreen,2
93,A,Fjord,0
93,B,Fjord,0
93,C,Fjord,1
93,C,Fjord,2
93,D,Fjord,1
93,D,Fjord,2
93,E,Fjord,1
93,E,Fjord,2
93,R,Fjord,0
93,A,Foundry,0
93,B,Foundry,0
93,C,Foundry,1
93,C,Foundry,2
93,D,Foundry,1
93,D,Foundry,2
93,E,Foundry,1
93,E,Foundry,2
93,R,Foundry,0
93,A,Frontier,0
93,B,Frontier,0
93,C,Frontier,1
93,C,Frontier,2
93,D,Frontier,1
93,D,Frontier,2
93,E,Frontier,1
93,E,Frontier,2
93,R,Frontier,0
93,A,Galaxy,0
93,B,Galaxy,0
93,C,Galaxy,1
93,C,Galaxy,2
93,D,Galaxy,1
93,D,Galaxy,2
93,E,Galaxy,1
93,E,Galaxy,2
93,R,Galaxy,0
93,A,Garden,0
93,B,Garden,0
93,C,Garden,1
93,C,Garden,2
93,D,Garden,1
93,D,Garden,2
93,E,Garden,1
93,E,Garden,2
93,R,Garden,0
93,A,Glacier,0
93,B,Glacier,0
93,C,Glacier,1
93,C,Glacier,2
93,D,Glacier,1
93,D,Glacier,2
93,E,Glacier,1
93,E,Glacier,2
93,A,Highland,0
93,B,Highland,0
93,C,Highland,1
93,C,Highland,2
93,D,Highland,1
93,D,Highland,2
93,E,Highland,1
93,E,Highland,2
93,R,Highland,0
93,A,Hinterland,0
93,B,Hinterland,0
93,C,Hinterland,1
93,C,Hinterland,2
93,D,Hinterland,1
93,D,Hinterland,2
93,E,Hinterland,1
93,E,Hinterland,2
93,R,Hinterland,0
93,A,Horizon,0
93,B,Horizon,0
93,C,Horizon,1
93,C,Horizon,2
93,D,Horizon,1
93,D,Horizon,2
93,E,Horizon,1
93,E,Horizon,2
93,R,Horizon,0
93,A,Isthmus,0
93,B,Isthmus,0
93,C,Isthmus,1
93,C,Isthmus,2
93,D,Isthmus,1
93,D,Isthmus,2
93,E,Isthmus,1
93,E,Isthmus,2
93,R,Isthmus,0
93,A,Junction,0
93,B,Junction,0
93,C,Junction,1
93,C,Junction,2
93,D,Junction,1
93,D,Junction,2
93,E,Junction,1
93,E,Junction,2
93,R,Junction,0
93,A,Juniper,0
93,B,Juniper,0
93,C,Juniper,1
93,C,Juniper,2
93,D,Juniper,1
93,D,Juniper,2
93,E,Juniper,1
93,E,Juniper,2
93,R,Juniper,0
93,A,Keystone,0
93,B,Keystone,0
93,C,Keystone,1
93,C,Keystone,2
93,D,Keystone,1
93,D,Keystone,2
93,E,Keystone,1
93,E,Keystone,2
93,R,Keystone,0
93,A,Laguna,0
93,B,Laguna,0
93,C,Laguna,1
93,C,Laguna,2
93,D,Laguna,1
93,D,Laguna,2
93,E,Laguna,1
93,E,Laguna,2
93,R,Laguna,0
93,A,Laurel,0
93,B,Laurel,0
93,C,Laurel,1
93,C,Laurel,2
93,D,Laurel,1
93,D,Laurel,2
93,E,Laurel,1
93,E,Laurel,2
93,R,Laurel,0
93,A,Lyceum,0
93,B,Lyceum,0
93,C,Lyceum,1
93,C,Lyceum,2
93,D,Lyceum,1
93,D,Lyceum,2
93,E,Lyceum,1
93,E,Lyceum,2
93,A,Maelstrom,0
93,B,Maelstrom,0
93,C,Maelstrom,1
93,C,Maelstrom,2
93,D,Maelstrom,1
93,D,Maelstrom,2
93,E,Maelstrom,1
93,E,Maelstrom,2
93,R,Maelstrom,0
93,A,Magnolia,0
93,B,Magnolia,0
93,C,Magnolia,1
93,C,Magnolia,2
93,D,Magnolia,1
93,D,Magnolia,2
93,E,Magnolia,1
93,E,Magnolia,2
93,R,Magnolia,0
93,A,Maritime,0
93,B,Maritime,0
93,C,Maritime,1
93,C,Maritime,2
93,D,Maritime,1
93,D,Maritime,2
93,E,Maritime,1
93,E,Maritime,2
93,A,Meadow,0
93,B,Meadow,0
93,C,Meadow,1
93,C,Meadow,2
93,D,Meadow,1
93,D,Meadow,2
93,E,Meadow,1
93,E,Meadow,2
93,R,Meadow,0
93,A,Memorial,0
93,B,Memorial,0
93,C,Memorial,1
93,C,Memorial,2
93,D,Memorial,1
93,D,Memorial,2
93,E,Memorial,1
93,E,Memorial,2
93,R,Memorial,0
93,A,Meridian,0
93,B,Meridian,0
93,C,Meridian,1
93,C,Meridian,2
93,D,Meridian,1
93,D,Meridian,2
93,E,Meridian,1
93,E,Meridian,2
93,R,Meridian,0
93,A,Mesa,0
93,B,Mesa,0
93,C,Mesa,1
93,C,Mesa,2
93,D,Mesa,1
93,D,Mesa,2
93,E,Mesa,1
93,E,Mesa,2
93,R,Mesa,0
93,A,Metro,0
93,B,Metro,0
93,C,Metro,1
93,C,Metro,2
93,D,Metro,1
93,D,Metro,2
93,E,Metro,1
93,E,Metro,2
93,R,Metro,0
93,A,Midland,0
93,B,Midland,0
93,C,Midland,1
93,C,Midland,2
93,D,Midland,1
93,D,Midland,2
93,E,Midland,1
93,E,Midland,2
93,R,Midland,0
93,A,Monolith,0
93,B,Monolith,0
93,C,Monolith,1
93,C,Monolith,2
93,D,Monolith,1
93,D,Monolith,2
93,E,Monolith,1
93,E,Monolith,2
93,A,Morningstar,0
93,B,Morningstar,0
93,C,Morningstar,1
93,C,Morningstar,2
93,D,Morningstar,1
93,D,Morningstar,2
93,E,Morningstar,1
93,E,Morningstar,2
93,A,Nebula,0
93,B,Nebula,0
93,C,Nebula,1
93,C,Nebula,2
93,D,Nebula,1
93,D,Nebula,2
93,E,Nebula,1
93,E,Nebula,2
93,R,Nebula,0
93,A,Nova,0
93,B,Nova,0
93,C,Nova,1
93,C,Nova,2
93,D,Nova,1
93,D,Nova,2
93,E,Nova,1
93,E,Nova,2
93,A,Olympic,0
93,B,Olympic,0
93,C,Olympic,1
93,C,Olympic,2
93,D,Olympic,1
93,D,Olympic,2
93,E,Olympic,1
93,E,Olympic,2
93,R,Olympic,0
93,A,Orange,0
93,B,Orange,0
93,C,Orange,1
93,C,Orange,2
93,D,Orange,1
93,D,Orange,2
93,E,Orange,1
93,E,Orange,2
93,A,Orbital,0
93,B,Orbital,0
93,C,Orbital,1
93,C,Orbital,2
93,D,Orbital,1
93,D,Orbital,2
93,E,Orbital,1
93,E,Orbital,2
93,A,Outback,0
93,B,Outback,0
93,C,Outback,1
93,C,Outback,2
93,D,Outback,1
93,D,Outback,2
93,E,Outback,1
93,E,Outback,2
93,R,Outback,0
93,A,Pacific,0
93,B,Pacific,0
93,C,Pacific,1
93,C,Pacific,2
93,D,Pacific,1
93,D,Pacific,2
93,E,Pacific,1
93,E,Pacific,2
93,R,Pacific,0
93,A,Palisade,0
93,B,Palisade,0
93,C,Palisade,1
93,C,Palisade,2
93,D,Palisade,1
93,D,Palisade,2
93,E,Palisade,1
93,E,Palisade,2
93,R,Palisade,0
93,A,Patagonia,0
93,B,Patagonia,0
93,C,Patagonia,1
93,C,Patagonia,2
93,D,Patagonia,1
93,D,Patagonia,2
93,E,Patagonia,1
93,E,Patagonia,2
93,R,Patagonia,0
93,A,Peninsula,0
93,B,Peninsula,0
93,C,Peninsula,1
93,C,Peninsula,2
93,D,Peninsula,1
93,D,Peninsula,2
93,E,Peninsula,1
93,E,Peninsula,2
93,A,Piedmont,0
93,B,Piedmont,0
93,C,Piedmont,1
93,C,Piedmont,2
93,D,Piedmont,1
93,D,Piedmont,2
93,E,Piedmont,1
93,E,Piedmont,2
93,R,Piedmont,0
93,A,Pioneer,0
93,B,Pioneer,0
93,C,Pioneer,1
93,C,Pioneer,2
93,D,Pioneer,1
93,D,Pioneer,2
93,E,Pioneer,1
93,E,Pioneer,2
93,A,Plaza,0
93,B,Plaza,0
93,C,Plaza,1
93,C,Plaza,2
93,D,Plaza,1
93,D,Plaza,2
93,E,Plaza,1
93,E,Plaza,2
93,R,Plaza,0
93,A,Polaris,0
93,B,Polaris,0
93,C,Polaris,1
93,C,Polaris,2
93,D,Polaris,1
93,D,Polaris,2
93,E,Polaris,1
93,E,Polaris,2
93,R,Polaris,0
93,A,Prairie,0
93,B,Prairie,0
93,C,Prairie,1
93,C,Prairie,2
93,D,Prairie,1
93,D,Prairie,2
93,E,Prairie,1
93,E,Prairie,2
93,R,Prairie,0
93,A,Quarry,0
93,B,Quarry,0
93,C,Quarry,1
93,C,Quarry,2
93,D,Quarry,1
93,D,Quarry,2
93,E,Quarry,1
93,E,Quarry,2
93,R,Quarry,0
93,A,Rainforest,0
93,B,Rainforest,0
93,C,Rainforest,1
93,C,Rainforest,2
93,D,Rainforest,1
93,D,Rainforest,2
93,E,Rainforest,1
93,E,Rainforest,2
93,R,Rainforest,0
93,A,Ravenna,0
93,B,Ravenna,0
93,C,Ravenna,1
93,C,Ravenna,2
93,D,Ravenna,1
93,D,Ravenna,2
93,E,Ravenna,1
93,E,Ravenna,2
93,A,River,0
93,B,River,0
93,C,River,1
93,C,River,2
93,D,River,1
93,D,River,2
93,E,River,1
93,E,River,2
93,R,River,0
93,A,Riviera,0
93,B,Riviera,0
93,C,Riviera,1
93,C,Riviera,2
93,D,Riviera,1
93,D,Riviera,2
93,E,Riviera,1
93,E,Riviera,2
93,A,Rubicon,0
93,B,Rubicon,0
93,C,Rubicon,1
93,C,Rubicon,2
93,D,Rubicon,1
93,D,Rubicon,2
93,E,Rubicon,1
93,E,Rubicon,2
93,A,Sakura,0
93,B,Sakura,0
93,C,Sakura,1
93,C,Sakura,2
93,D,Sakura,1
93,D,Sakura,2
93,E,Sakura,1
93,E,Sakura,2
93,A,Savanna,0
93,B,Savanna,0
93,C,Savanna,1
93,C,Savanna,2
93,D,Savanna,1
93,D,Savanna,2
93,E,Savanna,1
93,E,Savanna,2
93,R,Savanna,0
93,A,Seaboard,0
93,B,Seaboard,0
93,C,Seaboard,1
93,C,Seaboard,2
93,D,Seaboard,1
93,D,Seaboard,2
93,E,Seaboard,1
93,E,Seaboard,2
93,R,Seaboard,0
93,A,Seneca,0
93,B,Seneca,0
93,C,Seneca,1
93,C,Seneca,2
93,D,Seneca,1
93,D,Seneca,2
93,E,Seneca,1
93,E,Seneca,2
93,R,Seneca,0
93,A,Sequoia,0
93,B,Sequoia,0
93,C,Sequoia,1
93,C,Sequoia,2
93,D,Sequoia,1
93,D,Sequoia,2
93,E,Sequoia,1
93,E,Sequoia,2
93,R,Sequoia,0
93,A,Serengeti,0
93,B,Serengeti,0
93,C,Serengeti,1
93,C,Serengeti,2
93,D,Serengeti,1
93,D,Serengeti,2
93,E,Serengeti,1
93,E,Serengeti,2
93,E,Serengeti,3
93,R,Serengeti,0
93,A,Sierra,0
93,B,Sierra,0
93,C,Sierra,1
93,C,Sierra,2
93,D,Sierra,1
93,D,Sierra,2
93,E,Sierra,1
93,E,Sierra,2
93,A,Skyline,0
93,B,Skyline,0
93,C,Skyline,1
93,C,Skyline,2
93,D,Skyline,1
93,D,Skyline,2
93,E,Skyline,1
93,E,Skyline,2
93,R,Skyline,0
93,A,Spring,0
93,B,Spring,0
93,C,Spring,1
93,C,Spring,2
93,D,Spring,1
93,D,Spring,2
93,E,Spring,1
93,E,Spring,2
93,R,Spring,0
93,A,Sugarloaf,0
93,B,Sugarloaf,0
93,C,Sugarloaf,1
93,C,Sugarloaf,2
93,D,Sugarloaf,1
93,D,Sugarloaf,2
93,E,Sugarloaf,1
93,E,Sugarloaf,2
93,A,Summit,0
93,B,Summit,0
93,C,Summit,1
93,C,Summit,2
93,D,Summit,1
93,D,Summit,2
93,E,Summit,1
93,E,Summit,2
93,R,Summit,0
93,A,Sunrise,0
93,B,Sunrise,0
93,C,Sunrise,1
93,C,Sunrise,2
93,D,Sunrise,1
93,D,Sunrise,2
93,E,Sunrise,1
93,E,Sunrise,2
93,R,Sunrise,0
93,A,Taiga,0
93,B,Taiga,0
93,C,Taiga,1
93,C,Taiga,2
93,D,Taiga,1
93,D,Taiga,2
93,D,Taiga,3
93,E,Taiga,1
93,E,Taiga,2
93,R,Taiga,0
93,A,Tidewater,0
93,B,Tidewater,0
93,C,Tidewater,1
93,C,Tidewater,2
93,D,Tidewater,1
93,D,Tidewater,2
93,E,Tidewater,1
93,E,Tidewater,2
93,A,Tundra,0
93,B,Tundra,0
93,C,Tundra,1
93,C,Tundra,2
93,D,Tundra,1
93,D,Tundra,2
93,E,Tundra,1
93,E,Tundra,2
93,A,Typhoon,0
93,B,Typhoon,0
93,C,Typhoon,1
93,C,Typhoon,2
93,D,Typhoon,1
93,D,Typhoon,2
93,E,Typhoon,1
93,E,Typhoon,2
93,A,Union,0
93,B,Union,0
93,C,Union,1
93,C,Union,2
93,D,Union,1
93,D,Union,2
93,E,Union,1
93,E,Union,2
93,A,Utopia,0
93,B,Utopia,0
93,C,Utopia,1
93,C,Utopia,2
93,D,Utopia,1
93,D,Utopia,2
93,E,Utopia,1
93,E,Utopia,2
93,R,Utopia,0
93,A,Valhalla,0
93,B,Valhalla,0
93,C,Valhalla,1
93,C,Valhalla,2
93,D,Valhalla,1
93,D,Valhalla,2
93,E,Valhalla,1
93,E,Valhalla,2
93,A,Valley,0
93,B,Valley,0
93,C,Valley,1
93,C,Valley,2
93,D,Valley,1
93,D,Valley,2
93,E,Valley,1
93,E,Valley,2
93,A,Veldt,0
93,B,Veldt,0
93,C,Veldt,1
93,C,Veldt,2
93,D,Veldt,1
93,D,Veldt,2
93,E,Veldt,1
93,E,Veldt,2
93,R,Veldt,0
93,A,Village,0
93,B,Village,0
93,C,Village,1
93,C,Village,2
93,D,Village,1
93,D,Village,2
93,E,Village,1
93,E,Village,2
93,A,Wilderness,0
93,B,Wilderness,0
93,C,Wilderness,1
93,C,Wilderness,2
93,D,Wilderness,1
93,D,Wilderness,2
93,E,Wilderness,1
93,E,Wilderness,2
93,R,Wilderness,0
93,A,Windward,0
93,B,Windward,0
93,C,Windward,1
93,C,Windward,2
93,D,Windward,1
93,D,Windward,2
93,E,Windward,1
93,E,Windward,2
93,R,Windward,0
93,A,Woodlands,0
93,B,Woodlands,0
93,C,Woodlands,1
93,C,Woodlands,2
93,D,Woodlands,1
93,D,Woodlands,2
93,E,Woodlands,1
93,E,Woodlands,2
93,R,Woodlands,0
93,A,Xanadu,0
93,B,Xanadu,0
93,C,Xanadu,1
93,C,Xanadu,2
93,D,Xanadu,1
93,D,Xanadu,2
93,E,Xanadu,1
93,E,Xanadu,2
93,A,Yukon,0
93,B,Yukon,0
93,C,Yukon,1
93,C,Yukon,2
93,D,Yukon,1
93,D,Yukon,2
93,E,Yukon,1
93,E,Yukon,2
93,A,Zenith,0
93,B,Zenith,0
93,C,Zenith,1
93,C,Zenith,2
93,D,Zenith,1
93,D,Zenith,2
93,E,Zenith,1
93,E,Zenith,2
93,R,Zenith,0
93,A,Zephyr,0
93,B,Zephyr,0
93,C,Zephyr,1
93,C,Zephyr,2
93,D,Zephyr,1
93,D,Zephyr,2
93,E,Zephyr,1
93,E,Zephyr,2
94,A,Alpine,0
94,B,Alpine,0
94,C,Alpine,1
94,C,Alpine,2
94,D,Alpine,1
94,D,Alpine,2
94,D,Alpine,3
94,E,Alpine,1
94,E,Alpine,2
94,E,Alpine,3
94,R,Alpine,0
94,A,Arcadia,0
94,B,Arcadia,0
94,C,Arcadia,1
94,C,Arcadia,2
94,D,Arcadia,1
94,D,Arcadia,2
94,E,Arcadia,1
94,E,Arcadia,2
94,E,Arcadia,3
94,R,Arcadia,0
94,A,Archipelago,0
94,B,Archipelago,0
94,C,Archipelago,1
94,C,Archipelago,2
94,D,Archipelago,1
94,D,Archipelago,2
94,E,Archipelago,1
94,E,Archipelago,2
94,E,Archipelago,3
94,R,Archipelago,0
94,A,Atlantic,0
94,B,Atlantic,0
94,C,Atlantic,1
94,C,Atlantic,2
94,D,Atlantic,1
94,D,Atlantic,2
94,E,Atlantic,1
94,E,Atlantic,2
94,E,Atlantic,3
94,R,Atlantic,0
94,A,Aurora,0
94,B,Aurora,0
94,C,Aurora,1
94,C,Aurora,2
94,D,Aurora,1
94,D,Aurora,2
94,E,Aurora,1
94,E,Aurora,2
94,E,Aurora,3
94,R,Aurora,0
94,A,Badlands,0
94,B,Badlands,0
94,C,Badlands,1
94,C,Badlands,2
94,D,Badlands,1
94,D,Badlands,2
94,E,Badlands,1
94,E,Badlands,2
94,E,Badlands,3
94,R,Badlands,0
94,A,Bayou,0
94,B,Bayou,0
94,C,Bayou,1
94,C,Bayou,2
94,D,Bayou,1
94,D,Bayou,2
94,E,Bayou,1
94,E,Bayou,2
94,E,Bayou,3
94,R,Bayou,0
94,A,Blue,0
94,B,Blue,0
94,C,Blue,1
94,C,Blue,2
94,D,Blue,1
94,D,Blue,2
94,E,Blue,1
94,E,Blue,2
94,R,Blue,0
94,A,Boardwalk,0
94,B,Boardwalk,0
94,C,Boardwalk,1
94,C,Boardwalk,2
94,D,Boardwalk,1
94,D,Boardwalk,2
94,D,Boardwalk,3
94,E,Boardwalk,1
94,E,Boardwalk,2
94,E,Boardwalk,3
94,R,Boardwalk,0
